queue_length,priority,num_doctors,arrival_rate,dept_load,time_of_day,free_doctors,wait_time
6,1,3,0.422,1,15,2,21.0
28,1,4,0.572,5,11,1,43.0
2,2,2,0.416,0,7,2,10.0
9,1,4,0.131,5,22,1,11.0
11,0,3,0.196,0,23,3,54.0
13,1,5,0.633,2,19,3,38.0
10,1,4,0.11,5,22,1,12.0
11,1,3,0.584,1,18,2,36.0
10,1,4,0.127,5,2,1,13.0
7,1,2,0.516,0,17,2,34.0
28,1,4,0.747,5,17,1,47.0
15,0,3,0.581,1,20,2,51.0
27,1,4,0.702,5,13,1,34.0
28,1,4,0.564,5,19,1,53.0
17,2,4,0.436,5,7,1,21.0
28,1,4,0.69,5,19,1,38.0
28,1,4,0.219,5,4,1,43.0
12,0,4,0.618,0,12,4,59.0
10,2,4,0.182,5,5,1,12.0
28,1,4,0.17,5,23,1,50.0
3,1,4,0.286,0,1,4,15.0
11,2,5,0.266,2,22,3,33.0
17,2,4,0.493,5,7,1,21.0
28,0,4,0.531,5,17,1,57.0
28,1,4,0.683,5,18,1,36.0
19,1,5,0.288,2,23,3,57.0
8,1,2,0.136,0,23,2,42.0
28,1,4,0.517,5,9,1,48.0
15,2,4,0.448,5,8,1,19.0
20,1,4,0.644,5,12,1,25.0
8,1,3,0.268,1,0,2,26.0
16,1,4,0.535,5,12,1,20.0
28,1,4,0.259,5,5,1,60.0
28,0,4,0.34,5,6,1,57.0
17,0,5,0.133,2,2,3,52.0
4,1,5,0.133,2,23,3,11.0
4,2,3,0.263,1,23,2,13.0
8,1,4,0.666,5,13,1,10.0
20,0,5,0.205,2,5,3,59.0
28,0,4,0.172,5,2,1,54.0
9,2,4,0.719,5,10,1,11.0
13,1,3,0.598,1,18,2,43.0
5,2,4,0.463,0,6,4,24.0
17,1,5,0.61,2,9,3,50.0
18,0,5,0.594,2,9,3,55.0
8,1,2,0.193,0,22,2,41.0
16,1,4,0.575,5,13,1,20.0
5,1,4,0.25,0,5,4,26.0
4,2,3,0.201,1,22,2,12.0
10,2,5,0.146,2,2,3,30.0
22,2,4,0.48,5,7,1,27.0
28,1,4,0.177,5,5,1,39.0
17,1,4,0.409,5,16,1,21.0
8,1,2,0.281,0,3,2,41.0
28,0,4,0.225,5,22,1,54.0
10,2,3,0.123,1,3,2,33.0
18,1,5,0.735,2,9,3,54.0
11,0,2,0.426,0,14,2,56.0
16,1,5,0.367,2,7,3,48.0
10,2,4,0.128,5,4,1,12.0
28,0,4,0.259,5,5,1,56.0
13,2,4,0.424,5,14,1,16.0
26,1,4,0.207,5,5,1,33.0
28,1,4,0.479,5,8,1,45.0
16,1,4,0.697,5,19,1,20.0
20,2,4,0.13,5,0,1,25.0
12,1,5,0.162,2,1,3,37.0
28,1,4,0.35,5,14,1,38.0
28,0,4,0.686,5,17,1,53.0
28,0,4,0.508,5,11,1,54.0
9,1,5,0.414,2,15,3,26.0
11,1,3,0.252,1,0,2,38.0
28,0,4,0.719,5,13,1,57.0
11,2,4,0.586,5,21,1,14.0
10,1,4,0.264,5,4,1,12.0
28,0,4,0.528,5,13,1,51.0
28,1,4,0.469,5,6,1,53.0
28,0,4,0.125,5,2,1,57.0
8,2,4,0.179,5,2,1,10.0
13,1,5,0.699,2,12,3,39.0
3,1,3,0.537,1,13,2,10.0
23,2,4,0.346,5,7,1,29.0
19,1,5,0.681,2,12,3,58.0
5,1,5,0.444,2,15,3,15.0
7,2,3,0.428,0,6,3,33.0
9,1,4,0.673,5,21,1,11.0
28,2,4,0.409,5,7,1,35.0
8,1,3,0.15,1,1,2,28.0
28,1,4,0.586,5,21,1,60.0
3,2,3,0.336,1,14,2,10.0
27,1,4,0.282,5,3,1,34.0
28,1,4,0.217,5,22,1,60.0
28,1,4,0.6,5,19,1,36.0
12,2,4,0.392,5,14,1,15.0
7,1,5,0.737,2,12,3,21.0
22,1,4,0.538,5,10,1,27.0
28,1,4,0.417,5,8,1,37.0
28,1,4,0.401,5,6,1,43.0
6,1,3,0.653,0,10,3,31.0
14,1,4,0.505,5,9,1,18.0
11,1,3,0.474,1,14,2,38.0
28,1,4,0.486,5,14,1,36.0
8,1,2,0.213,0,1,2,41.0
28,1,4,0.239,5,1,1,45.0
15,2,4,0.484,5,16,1,19.0
28,1,4,0.677,5,10,1,36.0
13,1,4,0.131,5,1,1,16.0
28,1,4,0.215,5,2,1,50.0
6,1,5,0.421,2,8,3,19.0
18,2,4,0.185,5,0,1,23.0
17,0,3,0.684,1,9,2,56.0
28,1,4,0.487,5,16,1,48.0
16,2,4,0.731,5,20,1,20.0
18,2,4,0.19,5,23,1,22.0
14,2,4,0.123,5,2,1,17.0
10,1,3,0.746,0,18,3,48.0
24,1,4,0.468,5,7,1,30.0
20,1,5,0.325,2,14,3,60.0
19,1,4,0.73,5,20,1,24.0
28,1,4,0.474,5,6,1,36.0
8,1,3,0.204,1,3,2,28.0
28,1,4,0.218,5,5,1,49.0
28,1,4,0.38,5,15,1,48.0
10,2,4,0.514,5,19,1,12.0
21,2,4,0.584,5,13,1,26.0
28,1,4,0.701,5,13,1,56.0
14,2,4,0.101,5,5,1,17.0
16,2,4,0.367,5,15,1,20.0
14,2,4,0.6,5,17,1,18.0
28,1,4,0.207,5,23,1,53.0
22,1,4,0.73,5,11,1,28.0
28,1,4,0.587,5,21,1,52.0
28,0,4,0.169,5,3,1,52.0
11,1,3,0.448,1,7,2,37.0
28,1,4,0.613,5,11,1,40.0
9,2,5,0.345,2,15,3,28.0
16,1,3,0.613,1,19,2,54.0
20,0,5,0.535,2,19,3,59.0
18,1,3,0.135,1,23,2,60.0
28,1,4,0.625,5,9,1,47.0
28,1,4,0.184,5,4,1,38.0
28,0,4,0.729,5,11,1,56.0
17,1,3,0.172,1,5,2,56.0
28,1,4,0.416,5,7,1,41.0
10,1,5,0.658,2,21,3,31.0
28,1,4,0.103,5,0,1,50.0
28,1,4,0.433,5,16,1,52.0
7,1,3,0.336,1,8,2,23.0
11,1,5,0.74,2,21,3,32.0
28,0,4,0.537,5,19,1,57.0
20,2,4,0.183,5,23,1,25.0
6,2,4,0.521,0,17,4,29.0
16,0,3,0.749,1,9,2,52.0
25,2,4,0.2,5,5,1,31.0
24,2,4,0.649,5,12,1,30.0
28,1,4,0.517,5,17,1,39.0
18,1,4,0.687,5,11,1,23.0
11,2,4,0.552,5,18,1,14.0
13,2,4,0.28,5,2,1,16.0
16,2,4,0.341,5,6,1,20.0
28,1,4,0.338,5,7,1,46.0
5,2,5,0.509,2,12,3,15.0
28,1,4,0.194,5,23,1,47.0
9,2,5,0.413,2,8,3,26.0
10,1,4,0.516,5,21,1,13.0
28,1,4,0.455,5,7,1,41.0
28,0,4,0.613,5,20,1,58.0
13,1,5,0.405,2,7,3,40.0
28,1,4,0.61,5,9,1,45.0
11,1,4,0.6,5,12,1,14.0
8,2,3,0.212,1,23,2,27.0
28,1,4,0.131,5,2,1,38.0
11,1,5,0.136,2,5,3,33.0
21,2,4,0.472,5,14,1,26.0
19,1,4,0.737,5,17,1,24.0
9,1,3,0.593,0,10,3,47.0
28,1,4,0.154,5,4,1,55.0
7,2,5,0.429,2,16,3,21.0
5,1,4,0.602,0,20,4,26.0
7,2,5,0.506,2,10,3,22.0
28,1,4,0.539,5,21,1,43.0
7,1,4,0.243,0,4,4,34.0
28,1,4,0.665,5,18,1,57.0
21,2,4,0.305,5,14,1,26.0
6,2,5,0.555,2,20,3,17.0
9,1,5,0.346,2,7,3,27.0
9,1,3,0.234,0,3,3,45.0
28,1,4,0.505,5,13,1,35.0
10,2,4,0.321,5,7,1,13.0
7,2,5,0.26,2,4,3,21.0
28,1,4,0.545,5,20,1,38.0
14,1,5,0.431,2,7,3,43.0
22,1,4,0.348,5,16,1,28.0
9,2,5,0.525,2,19,3,26.0
28,1,4,0.561,5,10,1,35.0
28,1,4,0.444,5,14,1,36.0
10,1,4,0.714,0,10,4,50.0
9,1,4,0.708,5,13,1,11.0
12,1,4,0.179,5,2,1,15.0
10,2,4,0.234,5,5,1,12.0
28,1,4,0.141,5,5,1,47.0
28,1,4,0.359,5,15,1,54.0
10,1,4,0.479,5,7,1,13.0
28,1,4,0.103,5,4,1,60.0
11,2,4,0.117,5,3,1,14.0
5,1,3,0.552,0,10,3,26.0
14,1,3,0.305,1,7,2,47.0
16,1,4,0.545,5,19,1,20.0
28,1,4,0.217,5,2,1,45.0
28,0,4,0.605,5,11,1,51.0
12,1,5,0.479,2,6,3,36.0
9,1,3,0.263,1,2,2,30.0
10,1,3,0.168,0,4,3,52.0
18,1,5,0.565,2,13,3,55.0
11,1,3,0.595,0,12,3,55.0
28,1,4,0.418,5,14,1,58.0
28,1,4,0.567,5,19,1,39.0
25,1,4,0.225,5,1,1,31.0
28,1,4,0.602,5,20,1,52.0
10,2,4,0.638,5,10,1,12.0
7,2,5,0.609,2,19,3,22.0
18,2,4,0.359,5,7,1,23.0
28,1,4,0.737,5,13,1,49.0
28,1,4,0.691,5,10,1,45.0
28,1,4,0.328,5,7,1,44.0
7,2,3,0.717,1,18,2,24.0
14,1,5,0.622,2,11,3,41.0
18,2,4,0.279,5,4,1,23.0
18,2,4,0.7,5,20,1,22.0
28,1,4,0.185,5,1,1,43.0
15,1,3,0.104,1,5,2,49.0
8,1,3,0.154,0,23,3,41.0
28,1,4,0.208,5,3,1,46.0
28,0,4,0.658,5,9,1,58.0
28,0,4,0.152,5,4,1,57.0
25,2,4,0.128,5,0,1,31.0
6,1,5,0.709,2,20,3,17.0
25,2,4,0.746,5,20,1,31.0
10,2,4,0.205,5,4,1,12.0
28,1,4,0.134,5,1,1,40.0
18,0,5,0.568,2,18,3,55.0
18,2,4,0.104,5,22,1,22.0
28,1,4,0.729,5,10,1,50.0
13,1,5,0.529,2,18,3,39.0
28,1,4,0.415,5,16,1,47.0
11,0,3,0.155,0,2,3,57.0
22,2,4,0.639,5,10,1,28.0
10,1,4,0.23,5,3,1,13.0
26,2,4,0.707,5,19,1,32.0
9,2,3,0.141,1,2,2,29.0
12,1,4,0.503,5,12,1,15.0
17,1,4,0.534,5,18,1,21.0
8,1,3,0.48,1,14,2,26.0
15,2,4,0.475,5,16,1,19.0
28,1,4,0.649,5,10,1,46.0
28,1,4,0.65,5,20,1,42.0
4,2,4,0.666,0,10,4,19.0
14,1,5,0.335,2,7,3,42.0
10,2,3,0.283,1,1,2,35.0
28,1,4,0.184,5,3,1,51.0
28,0,4,0.596,5,12,1,52.0
28,1,4,0.63,5,20,1,39.0
28,1,4,0.512,5,11,1,36.0
28,1,4,0.133,5,22,1,43.0
17,1,3,0.248,1,5,2,57.0
10,1,5,0.521,2,21,3,30.0
18,2,4,0.421,5,7,1,22.0
28,1,4,0.561,5,17,1,45.0
19,1,5,0.178,2,23,3,58.0
25,2,4,0.572,5,21,1,31.0
11,1,5,0.589,2,11,3,32.0
13,2,4,0.244,5,3,1,16.0
28,0,4,0.574,5,18,1,53.0
19,1,4,0.413,5,6,1,24.0
18,0,5,0.619,2,11,3,53.0
8,2,5,0.666,2,18,3,25.0
28,0,4,0.734,5,17,1,52.0
28,1,4,0.683,5,10,1,47.0
28,1,4,0.554,5,10,1,50.0
18,1,5,0.306,2,15,3,55.0
28,0,4,0.352,5,7,1,55.0
28,1,4,0.219,5,23,1,42.0
19,1,5,0.513,2,13,3,57.0
26,2,4,0.399,5,16,1,33.0
6,1,3,0.649,1,18,2,19.0
16,1,3,0.167,1,2,2,52.0
9,1,3,0.454,1,8,2,31.0
28,1,4,0.527,5,17,1,48.0
28,1,4,0.315,5,6,1,41.0
27,1,4,0.246,5,0,1,34.0
28,1,4,0.399,5,14,1,43.0
13,2,4,0.672,5,20,1,16.0
18,1,4,0.609,5,21,1,23.0
9,1,4,0.349,5,14,1,11.0
12,1,5,0.705,2,20,3,37.0
18,1,4,0.7,5,10,1,23.0
28,1,4,0.439,5,8,1,39.0
16,1,5,0.154,2,22,3,47.0
28,1,4,0.418,5,15,1,60.0
10,1,4,0.172,5,3,1,12.0
16,1,5,0.118,2,22,3,48.0
18,1,4,0.283,5,5,1,23.0
17,1,4,0.127,5,1,1,21.0
28,0,4,0.29,5,4,1,54.0
22,2,4,0.189,5,3,1,27.0
10,1,3,0.137,0,1,3,48.0
12,1,3,0.635,0,20,3,60.0
10,1,3,0.275,0,3,3,51.0
3,2,3,0.246,0,22,3,17.0
5,2,3,0.702,0,18,3,27.0
4,2,3,0.232,0,0,3,21.0
6,2,3,0.673,0,12,3,32.0
6,2,3,0.712,0,19,3,30.0
5,2,3,0.562,0,18,3,26.0
12,1,3,0.398,0,6,3,59.0
3,2,3,0.344,0,15,3,14.0
5,2,3,0.298,0,0,3,27.0
8,1,3,0.736,0,17,3,40.0
10,1,3,0.108,0,0,3,51.0
5,2,3,0.241,0,1,3,27.0
10,1,3,0.285,0,5,3,51.0
5,2,5,0.545,2,21,3,14.0
7,2,5,0.642,2,17,3,22.0
8,2,5,0.283,2,0,3,25.0
16,1,5,0.508,2,9,3,47.0
6,2,5,0.439,2,6,3,19.0
9,2,5,0.359,2,15,3,27.0
11,2,5,0.285,2,0,3,33.0
20,1,5,0.494,2,16,3,60.0
12,2,5,0.736,2,19,3,35.0
14,1,5,0.195,2,22,3,42.0
4,2,5,0.716,2,20,3,11.0
4,2,5,0.269,2,5,3,12.0
5,2,5,0.364,2,16,3,14.0
11,2,5,0.266,2,0,3,33.0
16,1,5,0.107,2,5,3,47.0
4,2,5,0.649,2,11,3,12.0
6,2,5,0.558,2,18,3,19.0
8,2,5,0.53,2,17,3,25.0
14,1,5,0.519,2,12,3,41.0
11,2,5,0.439,2,14,3,33.0
14,1,5,0.585,2,9,3,43.0
6,2,5,0.245,2,1,3,18.0
10,2,5,0.516,2,9,3,29.0
6,2,5,0.579,2,18,3,17.0
13,1,5,0.635,2,20,3,40.0
15,1,5,0.698,2,9,3,46.0
12,1,5,0.58,2,10,3,36.0
19,1,5,0.425,2,6,3,56.0
7,2,5,0.721,2,9,3,21.0
11,2,5,0.223,2,23,3,32.0
12,1,5,0.147,2,2,3,36.0
12,2,5,0.506,2,19,3,35.0
12,1,5,0.718,2,21,3,36.0
15,1,5,0.104,2,4,3,45.0
16,1,5,0.475,2,8,3,48.0
20,1,5,0.632,2,11,3,60.0
20,1,5,0.735,2,11,3,60.0
14,1,5,0.7,2,21,3,42.0
5,2,5,0.3,2,0,3,15.0
10,2,5,0.37,2,6,3,31.0
13,1,5,0.692,2,17,3,39.0
11,2,5,0.18,2,23,3,34.0
17,1,5,0.196,2,4,3,51.0
18,1,5,0.226,2,0,3,54.0
13,1,5,0.718,2,9,3,39.0
8,2,5,0.497,2,6,3,23.0
8,2,5,0.692,2,11,3,23.0
16,1,5,0.604,2,18,3,49.0
17,1,5,0.605,2,18,3,50.0
17,1,5,0.684,2,17,3,51.0
10,2,5,0.348,2,7,3,30.0
14,1,5,0.528,2,20,3,43.0
15,1,5,0.371,2,7,3,46.0
15,1,5,0.157,2,4,3,46.0
20,1,5,0.359,2,16,3,60.0
7,2,5,0.347,2,7,3,20.0
13,1,5,0.511,2,18,3,38.0
14,1,5,0.104,2,0,3,43.0
16,1,5,0.747,2,11,3,49.0
18,1,5,0.186,2,0,3,53.0
18,1,5,0.596,2,19,3,54.0
11,2,5,0.67,2,19,3,33.0
11,2,5,0.555,2,13,3,33.0
19,1,5,0.49,2,7,3,56.0
3,2,5,0.457,2,14,3,10.0
10,2,5,0.118,2,22,3,31.0
19,1,5,0.384,2,14,3,56.0
16,1,5,0.276,2,22,3,49.0
13,1,5,0.736,2,19,3,39.0
19,1,5,0.193,2,3,3,58.0
17,1,5,0.653,2,9,3,52.0
4,2,5,0.542,2,9,3,12.0
6,2,5,0.748,2,11,3,19.0
15,1,5,0.558,2,12,3,45.0
11,2,5,0.736,2,18,3,34.0
12,1,5,0.662,2,18,3,37.0
15,1,5,0.652,2,19,3,46.0
11,2,5,0.203,2,23,3,34.0
19,1,5,0.146,2,5,3,56.0
4,2,5,0.544,2,20,3,12.0
10,2,5,0.144,2,4,3,29.0
4,2,5,0.137,2,22,3,12.0
13,1,5,0.456,2,8,3,39.0
3,2,5,0.37,2,7,3,10.0
17,1,5,0.112,2,5,3,51.0
7,2,5,0.294,2,0,3,21.0
5,2,5,0.721,2,9,3,14.0
16,1,5,0.732,2,19,3,47.0
11,2,5,0.499,2,16,3,34.0
9,1,2,0.135,0,1,2,46.0
12,1,2,0.599,0,13,2,58.0
5,2,2,0.252,0,4,2,23.0
11,1,2,0.674,0,21,2,54.0
10,1,2,0.538,0,21,2,48.0
16,2,4,0.704,5,13,1,20.0
18,2,4,0.145,5,22,1,23.0
24,2,4,0.345,5,16,1,30.0
28,1,4,0.207,5,1,1,41.0
28,1,4,0.648,5,12,1,54.0
9,2,4,0.416,5,8,1,11.0
11,2,4,0.523,5,13,1,14.0
14,2,4,0.719,5,21,1,17.0
28,1,4,0.153,5,4,1,48.0
14,2,4,0.326,5,6,1,18.0
17,2,4,0.722,5,13,1,21.0
28,2,4,0.739,5,11,1,35.0
28,1,4,0.472,5,16,1,40.0
28,1,4,0.702,5,9,1,54.0
18,2,4,0.664,5,17,1,22.0
25,2,4,0.41,5,8,1,31.0
28,1,4,0.522,5,11,1,36.0
19,2,4,0.182,5,0,1,24.0
22,2,4,0.593,5,21,1,27.0
25,2,4,0.352,5,15,1,31.0
26,2,4,0.245,5,3,1,32.0
28,1,4,0.199,5,4,1,36.0
28,1,4,0.116,5,23,1,41.0
28,1,4,0.144,5,3,1,47.0
28,1,4,0.237,5,4,1,50.0
28,1,4,0.315,5,14,1,51.0
28,1,4,0.713,5,9,1,55.0
24,2,4,0.399,5,14,1,30.0
24,2,4,0.62,5,18,1,30.0
26,2,4,0.648,5,17,1,32.0
26,2,4,0.265,5,1,1,33.0
27,2,4,0.37,5,6,1,34.0
28,1,4,0.67,5,18,1,42.0
28,1,4,0.641,5,13,1,44.0
28,1,4,0.567,5,13,1,49.0
28,1,4,0.72,5,9,1,50.0
28,1,4,0.699,5,20,1,51.0
28,1,4,0.665,5,11,1,52.0
28,1,4,0.47,5,8,1,54.0
28,1,4,0.473,5,6,1,39.0
28,1,4,0.677,5,21,1,40.0
28,1,4,0.709,5,13,1,44.0
11,2,4,0.239,5,1,1,14.0
13,2,4,0.436,5,16,1,16.0
14,2,4,0.224,5,23,1,17.0
19,2,4,0.251,5,2,1,24.0
20,2,4,0.332,5,14,1,25.0
28,1,4,0.476,5,8,1,42.0
28,1,4,0.718,5,9,1,52.0
28,1,4,0.507,5,10,1,52.0
8,2,4,0.706,5,9,1,10.0
12,2,4,0.532,5,18,1,15.0
19,2,4,0.584,5,10,1,24.0
20,2,4,0.686,5,11,1,25.0
28,1,4,0.332,5,14,1,45.0
28,1,4,0.704,5,12,1,45.0
28,1,4,0.466,5,7,1,48.0
13,2,4,0.401,5,14,1,16.0
18,2,4,0.101,5,0,1,22.0
24,2,4,0.572,5,10,1,30.0
28,1,4,0.423,5,6,1,44.0
28,1,4,0.296,5,23,1,49.0
28,1,4,0.226,5,23,1,54.0
9,2,4,0.152,5,22,1,11.0
17,2,4,0.427,5,6,1,21.0
18,2,4,0.208,5,5,1,22.0
24,2,4,0.456,5,14,1,30.0
27,2,4,0.321,5,14,1,34.0
28,1,4,0.69,5,13,1,58.0
28,1,4,0.408,5,8,1,37.0
28,1,4,0.293,5,2,1,38.0
26,2,4,0.168,5,5,1,32.0
28,1,4,0.427,5,6,1,43.0
28,1,4,0.486,5,7,1,49.0
28,1,4,0.526,5,18,1,52.0
28,1,4,0.287,5,1,1,55.0
28,1,4,0.238,5,2,1,59.0
13,2,4,0.517,5,11,1,16.0
14,2,4,0.575,5,21,1,17.0
14,2,4,0.242,5,2,1,18.0
19,2,4,0.113,5,5,1,24.0
28,2,4,0.416,5,16,1,35.0
28,1,4,0.369,5,8,1,41.0
28,1,4,0.655,5,11,1,45.0
28,1,4,0.511,5,20,1,52.0
28,2,4,0.274,5,22,1,35.0
28,1,4,0.495,5,15,1,50.0
11,2,4,0.742,5,9,1,14.0
20,2,4,0.687,5,17,1,25.0
26,2,4,0.326,5,14,1,32.0
27,2,4,0.452,5,8,1,34.0
28,1,4,0.506,5,11,1,44.0
28,1,4,0.104,5,23,1,47.0
11,2,4,0.165,5,5,1,14.0
21,2,4,0.398,5,14,1,26.0
26,2,4,0.454,5,6,1,33.0
27,2,4,0.237,5,2,1,34.0
28,1,4,0.389,5,14,1,36.0
28,1,4,0.155,5,3,1,54.0
28,1,4,0.299,5,2,1,56.0
28,1,4,0.607,5,11,1,57.0
28,1,4,0.19,5,5,1,60.0
22,2,4,0.333,5,6,1,28.0
26,2,4,0.699,5,12,1,32.0
28,2,4,0.673,5,9,1,35.0
28,1,4,0.344,5,16,1,46.0
8,2,4,0.521,5,10,1,10.0
9,2,4,0.236,5,2,1,11.0
10,2,4,0.664,5,11,1,12.0
28,1,4,0.568,5,17,1,37.0
28,1,4,0.49,5,7,1,44.0
28,1,4,0.13,5,5,1,55.0
28,1,4,0.608,5,17,1,56.0
14,2,4,0.489,5,8,1,18.0
28,1,4,0.605,5,19,1,36.0
28,1,4,0.66,5,10,1,43.0
28,1,4,0.599,5,21,1,47.0
28,1,4,0.155,5,1,1,60.0
14,2,4,0.497,5,14,1,17.0
28,1,4,0.382,5,14,1,39.0
28,1,4,0.724,5,20,1,55.0
15,2,4,0.557,5,10,1,19.0
18,2,4,0.343,5,15,1,22.0
28,2,4,0.508,5,20,1,35.0
28,1,4,0.43,5,7,1,39.0
28,1,4,0.174,5,23,1,44.0
28,1,4,0.473,5,16,1,47.0
28,1,4,0.395,5,8,1,56.0
12,2,4,0.742,5,19,1,15.0
14,2,4,0.337,5,14,1,17.0
14,2,4,0.474,5,15,1,18.0
15,2,4,0.694,5,18,1,19.0
16,2,4,0.254,5,4,1,20.0
17,2,4,0.469,5,15,1,21.0
22,2,4,0.69,5,20,1,27.0
22,2,4,0.225,5,5,1,28.0
24,2,4,0.126,5,23,1,30.0
28,1,4,0.307,5,6,1,56.0
28,1,4,0.284,5,2,1,59.0
10,2,4,0.423,5,6,1,13.0
15,2,4,0.699,5,12,1,19.0
26,2,4,0.62,5,21,1,32.0
15,2,4,0.529,5,21,1,19.0
19,2,4,0.325,5,15,1,24.0
28,1,4,0.237,5,0,1,42.0
28,1,4,0.608,5,20,1,49.0
28,1,4,0.55,5,19,1,50.0
28,1,4,0.623,5,17,1,59.0
28,1,4,0.516,5,21,1,60.0
28,1,4,0.416,5,7,1,60.0
8,2,4,0.154,5,5,1,10.0
17,2,4,0.699,5,10,1,21.0
23,2,4,0.162,5,22,1,29.0
23,2,4,0.614,5,13,1,29.0
20,2,4,0.302,5,8,1,25.0
28,1,4,0.518,5,19,1,40.0
28,2,4,0.598,5,12,1,35.0
11,2,4,0.62,5,17,1,14.0
28,1,4,0.42,5,14,1,37.0
23,2,4,0.573,5,17,1,29.0
28,1,4,0.239,5,3,1,48.0
9,2,4,0.272,5,3,1,11.0
24,2,4,0.695,5,19,1,30.0
21,2,4,0.51,5,10,1,26.0
28,1,4,0.62,5,17,1,40.0
10,2,4,0.526,5,11,1,13.0
28,1,4,0.561,5,13,1,48.0
10,2,4,0.747,5,19,1,13.0
19,2,4,0.128,5,5,1,24.0
28,1,4,0.625,5,12,1,37.0
28,1,4,0.655,5,19,1,39.0
28,1,4,0.676,5,20,1,58.0
12,2,4,0.412,5,7,1,15.0
21,2,4,0.102,5,22,1,26.0
28,1,4,0.582,5,10,1,54.0
26,2,4,0.204,5,23,1,33.0
22,2,4,0.318,5,15,1,28.0
28,1,4,0.17,5,2,1,56.0
28,1,4,0.107,5,3,1,42.0
26,2,4,0.116,5,3,1,32.0
28,1,4,0.379,5,7,1,42.0
18,2,4,0.533,5,13,1,22.0
26,2,4,0.642,5,18,1,32.0
26,2,4,0.672,5,9,1,32.0
14,2,4,0.7,5,18,1,18.0
28,1,4,0.14,5,2,1,60.0
28,1,4,0.133,5,0,1,45.0
26,2,4,0.321,5,8,1,32.0
28,1,4,0.659,5,20,1,54.0
15,2,4,0.441,5,7,1,19.0
28,1,4,0.508,5,17,1,41.0
28,1,4,0.734,5,18,1,50.0
18,2,4,0.11,5,2,1,22.0
28,1,4,0.635,5,17,1,37.0
8,2,4,0.242,5,23,1,10.0
22,2,4,0.718,5,20,1,28.0
26,2,4,0.243,5,3,1,32.0
28,1,4,0.26,5,22,1,54.0
20,2,4,0.368,5,16,1,25.0
28,1,4,0.704,5,9,1,55.0
28,1,4,0.52,5,20,1,37.0
28,1,4,0.724,5,13,1,57.0
16,2,4,0.41,5,7,1,20.0
28,1,4,0.263,5,5,1,42.0
27,2,4,0.39,5,8,1,34.0
28,1,4,0.429,5,15,1,54.0
28,1,4,0.405,5,6,1,46.0
12,2,4,0.683,5,17,1,15.0
16,2,4,0.316,5,7,1,20.0
9,2,3,0.515,1,9,2,30.0
14,1,3,0.349,1,15,2,45.0
10,2,3,0.132,1,23,2,33.0
14,1,3,0.474,1,16,2,47.0
16,1,3,0.344,1,14,2,52.0
4,2,3,0.495,1,6,2,13.0
8,2,3,0.167,1,5,2,27.0
9,2,3,0.336,1,7,2,30.0
9,2,3,0.458,1,15,2,29.0
13,1,3,0.665,1,11,2,43.0
6,2,3,0.4,1,6,2,21.0
16,1,3,0.411,1,6,2,54.0
17,1,3,0.68,1,19,2,58.0
4,2,3,0.346,1,16,2,14.0
5,2,3,0.299,1,22,2,17.0
6,2,3,0.744,1,10,2,19.0
8,2,3,0.663,1,19,2,26.0
15,1,3,0.34,1,16,2,49.0
10,2,3,0.436,1,16,2,33.0
13,1,3,0.314,1,16,2,44.0
10,2,3,0.106,1,0,2,33.0
3,2,3,0.152,1,3,2,11.0
4,2,3,0.393,1,8,2,14.0
7,2,3,0.717,1,19,2,23.0
14,1,3,0.245,1,5,2,46.0
13,1,3,0.686,1,10,2,43.0
17,1,3,0.185,1,23,2,56.0
11,1,3,0.169,1,4,2,38.0
13,1,3,0.174,1,4,2,43.0
9,2,3,0.747,1,17,2,30.0
10,2,3,0.108,1,22,2,35.0
12,1,3,0.717,1,11,2,41.0
15,1,3,0.216,1,22,2,51.0
16,1,3,0.61,1,21,2,52.0
11,1,3,0.681,1,19,2,38.0
17,1,3,0.397,1,6,2,58.0
10,2,3,0.718,1,12,2,32.0
10,2,3,0.725,1,9,2,33.0
4,2,3,0.384,1,16,2,12.0
16,1,3,0.355,1,6,2,54.0
15,1,3,0.218,1,2,2,51.0
10,2,3,0.728,1,20,2,32.0
5,2,3,0.342,1,6,2,16.0
16,1,3,0.656,1,11,2,55.0
18,1,3,0.226,1,5,2,60.0
9,2,3,0.683,1,9,2,30.0
10,2,3,0.126,1,22,2,34.0
8,2,3,0.243,1,2,2,28.0
6,2,3,0.727,1,11,2,21.0
16,1,3,0.136,1,0,2,55.0
11,1,3,0.148,1,4,2,37.0
16,1,3,0.494,1,15,2,53.0
7,2,3,0.545,1,20,2,24.0
15,1,3,0.471,1,7,2,49.0
11,1,4,0.198,0,0,4,56.0
5,2,4,0.149,0,3,4,25.0
8,1,4,0.474,0,8,4,40.0
2,2,4,0.189,0,3,4,11.0
4,2,4,0.629,0,11,4,18.0
11,1,4,0.372,0,16,4,57.0
9,1,4,0.648,0,13,4,46.0
3,2,4,0.333,0,14,4,17.0
10,1,4,0.178,0,23,4,49.0
12,1,2,0.742,0,10,2,59.0
2,2,2,0.352,0,7,2,11.0
9,1,2,0.664,0,17,2,43.0
6,2,2,0.365,0,8,2,28.0
4,2,2,0.455,0,16,2,20.0
5,2,2,0.533,0,9,2,25.0
7,2,3,0.294,0,22,3,35.0
4,2,3,0.191,0,5,3,20.0
11,1,3,0.347,0,16,3,56.0
10,1,3,0.518,0,10,3,49.0
